Date,Open,High,Low,Close,Volume,,,,,,,,,,,
2019/06/27,45.55,46.1,45.55,45.95,"17,469",,,,,,,,,,,
2019/06/26,45.65,45.65,45.5,45.55,"8,224",,,,,,,,,,,
2019/06/25,45.6,45.6,45.3,45.6,"11,651",,,,,,,,,,,
2019/06/24,45.15,45.6,45.05,45.6,"16,874",,,,,,,,,,,
2019/06/21,45.45,45.45,45.1,45.15,"19,692",,,,,,,,,,,
2019/06/20,45.35,45.45,45.05,45.4,"15,327",,,,,,,,,,,
2019/06/19,45.5,45.5,44.8,45.3,"23,271",,,,,,,,,,,
2019/06/18,45,45.3,44.9,45.2,"24,566",,,,,,,,,,,
2019/06/17,44.1,44.95,44.1,44.7,"23,824",,,,,,,,,,,
2019/06/14,43.9,44,43.8,43.95,"10,784",,,,,,,,,,,
2019/06/13,43.95,43.95,43.6,43.85,"12,498",,,,,,,,,,,
2019/06/12,43.95,44,43.45,43.75,"16,608",,,,,,,,,,,
2019/06/11,43.75,44,43.5,44,"18,430",,,,,,,,,,,
2019/06/10,43.5,43.95,43.3,43.85,"23,947",,,,,,,,,,,
2019/06/06,43,43.15,42.85,43.15,"14,976",,,,,,,,,,,
2019/06/05,43.25,43.4,42.9,43,"15,507",,,,,,,,,,,
2019/06/04,43.45,44,43.1,43.1,"23,367",,,,,,,,,,,
2019/06/03,42.65,43.4,42.6,43.4,"18,443",,,,,,,,,,,
2019/05/31,42.6,42.9,42.5,42.9,"16,750",,,,,,,,,,,
2019/05/30,42.45,42.8,42.4,42.8,"16,665",,,,,,,,,,,
2019/05/29,42.4,42.5,42.05,42.5,"11,926",,,,,,,,,,,
2019/05/28,42.7,42.7,42.3,42.3,"22,057",,,,,,,,,,,
2019/05/27,42.55,42.9,42.35,42.4,"11,028",,,,,,,,,,,
2019/05/24,42.35,42.65,42.25,42.35,"10,885",,,,,,,,,,,
2019/05/23,42.8,42.8,42.3,42.35,"13,668",,,,,,,,,,,
2019/05/22,42.9,42.95,42.45,42.7,"10,571",,,,,,,,,,,
2019/05/21,42.5,42.85,42.35,42.85,"17,994",,,,,,,,,,,
2019/05/20,42.5,42.6,42.2,42.35,"16,141",,,,,,,,,,,
2019/05/17,42,42.5,42,42.25,"13,021",,,,,,,,,,,
2019/05/16,41.7,42.4,41.6,42,"21,245",,,,,,,,,,,
2019/05/15,41.55,41.95,41.55,41.75,"15,495",,,,,,,,,,,
2019/05/14,41.55,41.8,41.2,41.55,"25,740",,,,,,,,,,,
2019/05/13,42.7,42.85,42,42,"20,079",,,,,,,,,,,
2019/05/10,42.6,43.05,42.4,42.5,"18,700",,,,,,,,,,,
2019/05/09,43,43,42.5,42.5,"20,544",,,,,,,,,,,
2019/05/08,42.45,43.15,42.35,43,"25,209",,,,,,,,,,,
2019/05/07,42.35,43,42.35,42.9,"22,135",,,,,,,,,,,
2019/05/06,42.4,42.75,42.2,42.3,"26,872",,,,,,,,,,,
2019/05/03,42.25,42.9,42.25,42.85,"26,493",,,,,,,,,,,
2019/05/02,42.2,42.35,42.1,42.2,"14,614",,,,,,,,,,,
2019/04/30,42.1,42.25,41.95,42,"9,767",,,,,,,,,,,
2019/04/29,41.9,42.1,41.8,42.1,"16,073",,,,,,,,,,,
2019/04/26,41.85,41.85,41.55,41.75,"11,300",,,,,,,,,,,
2019/04/25,41.5,41.8,41.3,41.8,"13,459",,,,,,,,,,,
2019/04/24,41.75,41.75,41.35,41.55,"16,390",,,,,,,,,,,
2019/04/23,40.85,41.65,40.55,41.6,"23,165",,,,,,,,,,,
2019/04/22,41.6,41.65,41,41,"30,751",,,,,,,,,,,
2019/04/19,41.6,41.8,41.4,41.7,"18,966",,,,,,,,,,,
2019/04/18,42,42.1,41.3,41.6,"29,541",,,,,,,,,,,
2019/04/17,42.4,42.45,41.9,41.95,"24,015",,,,,,,,,,,
2019/04/16,42.5,42.55,42.15,42.3,"16,141",,,,,,,,,,,
2019/04/15,42.2,42.5,42.1,42.5,"18,197",,,,,,,,,,,
2019/04/12,42.2,42.3,41.95,42,"19,875",,,,,,,,,,,
2019/04/11,42.25,42.4,41.95,42.05,"20,905",,,,,,,,,,,
2019/04/10,42.15,42.2,41.75,42,"22,819",,,,,,,,,,,
2019/04/09,42.45,42.55,41.95,42.15,"28,568",,,,,,,,,,,
2019/04/08,41.95,42.35,41.95,42.3,"28,403",,,,,,,,,,,
2019/04/03,41.55,41.75,41.5,41.7,"19,088",,,,,,,,,,,
2019/04/02,41.65,41.7,41.3,41.4,"23,467",,,,,,,,,,,
2019/04/01,41.55,41.8,41.25,41.35,"28,261",,,,,,,,,,,
2019/03/29,41.4,41.4,41.1,41.25,"24,017",,,,,,,,,,,
2019/03/28,40.75,41.7,40.75,41,"34,149",,,,,,,,,,,
2019/03/27,40.6,40.9,40.45,40.55,"25,862",,,,,,,,,,,
2019/03/26,40.55,40.7,40.2,40.45,"29,230",,,,,,,,,,,
2019/03/25,40,40.8,39.85,40.5,"75,535",,,,,,,,,,,
2019/03/22,38.95,39.25,38.5,38.7,"14,471",,,,,,,,,,,
2019/03/21,38.05,38.9,38.05,38.85,"20,677",,,,,,,,,,,
2019/03/20,38.1,38.25,38,38.05,"13,655",,,,,,,,,,,
2019/03/19,37.9,38.3,37.85,38.1,"15,489",,,,,,,,,,,
2019/03/18,38.75,38.85,37.6,37.8,"42,438",,,,,,,,,,,
2019/03/15,38.7,38.8,38.55,38.65,"16,827",,,,,,,,,,,
2019/03/14,38.5,38.6,38.45,38.6,"11,871",,,,,,,,,,,
2019/03/13,38.45,38.6,38.35,38.5,"12,506",,,,,,,,,,,
2019/03/12,37.9,38.65,37.85,38.4,"14,169",,,,,,,,,,,
2019/03/11,38,38.15,37.85,37.85,"10,369",,,,,,,,,,,
2019/03/08,38,38.1,37.75,38,"8,457",,,,,,,,,,,
2019/03/07,38.1,38.45,38,38,"12,281",,,,,,,,,,,
2019/03/06,38,38.3,37.95,38.25,"7,744",,,,,,,,,,,
2019/03/05,38.1,38.3,37.95,38,"8,653",,,,,,,,,,,
2019/03/04,38.4,38.45,38,38.2,"13,222",,,,,,,,,,,
2019/02/27,38.2,38.45,38.15,38.4,"14,384",,,,,,,,,,,
2019/02/26,38.25,38.5,38.2,38.2,"17,253",,,,,,,,,,,
2019/02/25,39,39,38.3,38.45,"16,346",,,,,,,,,,,
2019/02/22,39.15,39.15,38.65,38.7,"14,006",,,,,,,,,,,
2019/02/21,38.15,39.45,38.05,39.3,"38,051",,,,,,,,,,,
2019/02/20,37.8,38.2,37.65,37.85,"16,550",,,,,,,,,,,
2019/02/19,36.95,37.6,36.95,37.55,"16,886",,,,,,,,,,,
2019/02/18,37.4,37.55,36.85,36.9,"13,718",,,,,,,,,,,
2019/02/15,37.7,37.7,36.95,37.45,"13,640",,,,,,,,,,,
2019/02/14,37.55,38.2,37.4,37.5,"14,649",,,,,,,,,,,
2019/02/13,37.7,37.95,37.55,37.65,"13,717",,,,,,,,,,,
2019/02/12,37.7,37.85,37.35,37.7,"8,462",,,,,,,,,,,
2019/02/11,37.9,37.9,37.35,37.65,"15,234",,,,,,,,,,,
2019/01/30,37.2,37.5,36.95,37.35,"12,214",,,,,,,,,,,
2019/01/29,37,37.1,36.7,37.1,"10,057",,,,,,,,,,,
2019/01/28,36.75,37,36.7,37,"13,642",,,,,,,,,,,
2019/01/25,36.4,36.75,36.3,36.6,"11,808",,,,,,,,,,,
2019/01/24,36.45,36.55,36.15,36.4,"7,992",,,,,,,,,,,
2019/01/23,36.2,36.45,36.05,36.45,"6,845",,,,,,,,,,,
2019/01/22,36.25,36.3,36.05,36.25,"6,060",,,,,,,,,,,
2019/01/21,36.2,36.3,35.85,36.25,"9,974",,,,,,,,,,,
2019/01/18,35.8,36,35.55,36,"10,088",,,,,,,,,,,
2019/01/17,35.6,35.8,35.4,35.45,"11,657",,,,,,,,,,,
2019/01/16,35.7,35.8,35.55,35.6,"12,432",,,,,,,,,,,
2019/01/15,35.8,36,35.6,35.7,"13,837",,,,,,,,,,,
2019/01/14,36.4,36.45,35.35,35.6,"18,788",,,,,,,,,,,
2019/01/11,36.7,36.7,36.2,36.4,"11,923",,,,,,,,,,,
2019/01/10,36.55,36.95,36.4,36.55,"11,530",,,,,,,,,,,
2019/01/09,35.95,36.35,35.9,36.35,"20,974",,,,,,,,,,,
2019/01/08,35.9,35.95,35.55,35.55,"10,987",,,,,,,,,,,
2019/01/07,35.85,36.2,35.8,36,"14,906",,,,,,,,,,,
2019/01/04,35,35.65,34.9,35.45,"10,692",,,,,,,,,,,
2019/01/03,35.5,35.6,35.1,35.15,"9,160",,,,,,,,,,,
2019/01/02,35.75,35.95,35.5,35.5,"6,566",,,,,,,,,,,
2018/12/28,35.4,35.75,35.4,35.6,"8,117",,,,,,,,,,,
2018/12/27,35.8,35.8,35.4,35.4,"7,848",,,,,,,,,,,
2018/12/26,35.8,35.85,35.35,35.4,"5,402",,,,,,,,,,,
2018/12/25,35.05,35.85,34.95,35.85,"8,531",,,,,,,,,,,
2018/12/24,35.6,35.95,35.5,35.8,"7,755",,,,,,,,,,,
2018/12/22,35.4,35.6,35.3,35.45,"1,636",,,,,,,,,,,
2018/12/21,35.4,35.65,35.3,35.4,"12,841",,,,,,,,,,,
2018/12/20,35.8,36.15,35.3,35.4,"11,745",,,,,,,,,,,
2018/12/19,35.8,36,35.65,36,"11,027",,,,,,,,,,,
2018/12/18,35.85,36.2,35.55,35.65,"15,035",,,,,,,,,,,
2018/12/17,35.6,36.2,35.55,36,"16,365",,,,,,,,,,,
